station,start_at,end_at,path,start_time,end_time,start_date,start_hour,start_mn
1,2022-03-22T16:00:00,2022-03-22T17:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch1_main_20220322160000_20220322170000.mp4,2022-03-22 16:00:00,2022-03-22 17:00:00,2022-03-22,16,0
2,2022-03-21T16:00:01,2022-03-21T17:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch2_main_20220321160001_20220321170001.mp4,2022-03-21 16:00:01,2022-03-21 17:00:01,2022-03-21,16,0
2,2022-03-21T21:00:01,2022-03-21T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch2_main_20220321210001_20220321220000.mp4,2022-03-21 21:00:01,2022-03-21 22:00:00,2022-03-21,21,0
2,2022-03-22T21:00:01,2022-03-22T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch2_main_20220322210001_20220322220000.mp4,2022-03-22 21:00:01,2022-03-22 22:00:00,2022-03-22,21,0
2,2022-03-22T16:00:01,2022-03-22T17:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch2_main_20220322160001_20220322170001.mp4,2022-03-22 16:00:01,2022-03-22 17:00:01,2022-03-22,16,0
1,2022-03-21T16:00:00,2022-03-21T17:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch1_main_20220321160000_20220321170000.mp4,2022-03-21 16:00:00,2022-03-21 17:00:00,2022-03-21,16,0
2,2022-03-19T17:00:01,2022-03-19T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch2_main_20220319170001_20220319180001.mp4,2022-03-19 17:00:01,2022-03-19 18:00:01,2022-03-19,17,0
1,2022-03-18T12:00:00,2022-03-18T12:41:22,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch1_main_20220318120000_20220318124122.mp4,2022-03-18 12:00:00,2022-03-18 12:41:22,2022-03-18,12,0
1,2022-03-20T16:00:00,2022-03-20T17:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch1_main_20220320160000_20220320170000.mp4,2022-03-20 16:00:00,2022-03-20 17:00:00,2022-03-20,16,0
2,2022-03-23T21:00:01,2022-03-23T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch2_main_20220323210001_20220323220000.mp4,2022-03-23 21:00:01,2022-03-23 22:00:00,2022-03-23,21,0
2,2022-03-23T16:00:01,2022-03-23T17:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch2_main_20220323160001_20220323170001.mp4,2022-03-23 16:00:01,2022-03-23 17:00:01,2022-03-23,16,0
2,2022-03-18T17:00:01,2022-03-18T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch2_main_20220318170001_20220318180001.mp4,2022-03-18 17:00:01,2022-03-18 18:00:01,2022-03-18,17,0
1,2022-02-20T16:00:00,2022-02-20T17:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220220160000_20220220170000.mp4,2022-02-20 16:00:00,2022-02-20 17:00:00,2022-02-20,16,0
10,2022-02-20T08:00:09,2022-02-20T09:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220220080009_20220220090009.mp4,2022-02-20 08:00:09,2022-02-20 09:00:09,2022-02-20,8,0
9,2022-02-17T21:00:08,2022-02-17T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220217210008_20220217220000.mp4,2022-02-17 21:00:08,2022-02-17 22:00:00,2022-02-17,21,0
10,2022-02-19T13:00:09,2022-02-19T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219130009_20220219140009.mp4,2022-02-19 13:00:09,2022-02-19 14:00:09,2022-02-19,13,0
2,2022-02-18T17:00:01,2022-02-18T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218170001_20220218180001.mp4,2022-02-18 17:00:01,2022-02-18 18:00:01,2022-02-18,17,0
10,2022-02-21T08:00:09,2022-02-21T09:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220221080009_20220221090009.mp4,2022-02-21 08:00:09,2022-02-21 09:00:09,2022-02-21,8,0
1,2022-02-21T16:00:00,2022-02-21T17:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220221160000_20220221170000.mp4,2022-02-21 16:00:00,2022-02-21 17:00:00,2022-02-21,16,0
1,2022-02-20T11:00:00,2022-02-20T11:40:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220220110000_20220220114058.mp4,2022-02-20 11:00:00,2022-02-20 11:40:58,2022-02-20,11,0
10,2022-02-18T13:00:09,2022-02-18T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220218130009_20220218140009.mp4,2022-02-18 13:00:09,2022-02-18 14:00:09,2022-02-18,13,0
2,2022-02-19T17:00:01,2022-02-19T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220219170001_20220219180001.mp4,2022-02-19 17:00:01,2022-02-19 18:00:01,2022-02-19,17,0
9,2022-02-16T21:00:08,2022-02-16T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220216210008_20220216220000.mp4,2022-02-16 21:00:08,2022-02-16 22:00:00,2022-02-16,21,0
9,2022-02-17T16:00:08,2022-02-17T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220217160008_20220217170008.mp4,2022-02-17 16:00:08,2022-02-17 17:00:08,2022-02-17,16,0
1,2022-02-19T17:00:00,2022-02-19T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220219170000_20220219180000.mp4,2022-02-19 17:00:00,2022-02-19 18:00:00,2022-02-19,17,0
10,2022-02-21T12:00:09,2022-02-21T13:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220221120009_20220221130009.mp4,2022-02-21 12:00:09,2022-02-21 13:00:09,2022-02-21,12,0
2,2022-02-21T16:00:01,2022-02-21T17:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221160001_20220221170001.mp4,2022-02-21 16:00:01,2022-02-21 17:00:01,2022-02-21,16,0
9,2022-02-16T11:04:55,2022-02-16T11:40:55,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220216110455_20220216114055.mp4,2022-02-16 11:04:55,2022-02-16 11:40:55,2022-02-16,11,4
2,2022-02-21T21:00:01,2022-02-21T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221210001_20220221220000.mp4,2022-02-21 21:00:01,2022-02-21 22:00:00,2022-02-21,21,0
10,2022-02-20T09:00:09,2022-02-20T10:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220220090009_20220220100009.mp4,2022-02-20 09:00:09,2022-02-20 10:00:09,2022-02-20,9,0
9,2022-02-16T16:00:08,2022-02-16T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220216160008_20220216170008.mp4,2022-02-16 16:00:08,2022-02-16 17:00:08,2022-02-16,16,0
1,2022-02-18T17:00:00,2022-02-18T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220218170000_20220218180000.mp4,2022-02-18 17:00:00,2022-02-18 18:00:00,2022-02-18,17,0
10,2022-02-21T09:00:09,2022-02-21T10:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220221090009_20220221100009.mp4,2022-02-21 09:00:09,2022-02-21 10:00:09,2022-02-21,9,0
2,2022-02-20T16:00:01,2022-02-20T17:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220220160001_20220220170001.mp4,2022-02-20 16:00:01,2022-02-20 17:00:01,2022-02-20,16,0
2,2022-02-20T21:00:01,2022-02-20T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220220210001_20220220220000.mp4,2022-02-20 21:00:01,2022-02-20 22:00:00,2022-02-20,21,0
10,2022-02-19T07:00:09,2022-02-19T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219070009_20220219080009.mp4,2022-02-19 07:00:09,2022-02-19 08:00:09,2022-02-19,7,0
2,2022-02-17T19:00:01,2022-02-17T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217190001_20220217200001.mp4,2022-02-17 19:00:01,2022-02-17 20:00:01,2022-02-17,19,0
9,2022-02-17T18:00:08,2022-02-17T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220217180008_20220217190008.mp4,2022-02-17 18:00:08,2022-02-17 19:00:08,2022-02-17,18,0
9,2022-02-19T15:00:08,2022-02-19T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220219150008_20220219160008.mp4,2022-02-19 15:00:08,2022-02-19 16:00:08,2022-02-19,15,0
1,2022-02-16T14:00:00,2022-02-16T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220216140000_20220216150000.mp4,2022-02-16 14:00:00,2022-02-16 15:00:00,2022-02-16,14,0
2,2022-02-21T18:00:01,2022-02-21T19:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221180001_20220221190001.mp4,2022-02-21 18:00:01,2022-02-21 19:00:01,2022-02-21,18,0
9,2022-02-21T19:00:08,2022-02-21T20:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220221190008_20220221200008.mp4,2022-02-21 19:00:08,2022-02-21 20:00:08,2022-02-21,19,0
9,2022-02-18T15:00:08,2022-02-18T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220218150008_20220218160008.mp4,2022-02-18 15:00:08,2022-02-18 16:00:08,2022-02-18,15,0
1,2022-02-17T14:00:00,2022-02-17T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220217140000_20220217150000.mp4,2022-02-17 14:00:00,2022-02-17 15:00:00,2022-02-17,14,0
10,2022-02-16T11:04:54,2022-02-16T11:40:55,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220216110454_20220216114055.mp4,2022-02-16 11:04:54,2022-02-16 11:40:55,2022-02-16,11,4
2,2022-02-16T19:00:01,2022-02-16T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220216190001_20220216200001.mp4,2022-02-16 19:00:01,2022-02-16 20:00:01,2022-02-16,19,0
9,2022-02-16T18:00:08,2022-02-16T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220216180008_20220216190008.mp4,2022-02-16 18:00:08,2022-02-16 19:00:08,2022-02-16,18,0
10,2022-02-18T07:00:09,2022-02-18T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220218070009_20220218080009.mp4,2022-02-18 07:00:09,2022-02-18 08:00:09,2022-02-18,7,0
2,2022-02-20T18:00:01,2022-02-20T19:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220220180001_20220220190001.mp4,2022-02-20 18:00:01,2022-02-20 19:00:01,2022-02-20,18,0
10,2022-02-20T11:41:01,2022-02-20T13:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220220114101_20220220130009.mp4,2022-02-20 11:41:01,2022-02-20 13:00:09,2022-02-20,11,41
9,2022-02-20T19:00:08,2022-02-20T20:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220220190008_20220220200008.mp4,2022-02-20 19:00:08,2022-02-20 20:00:08,2022-02-20,19,0
9,2022-02-21T14:00:08,2022-02-21T15:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220221140008_20220221150008.mp4,2022-02-21 14:00:08,2022-02-21 15:00:08,2022-02-21,14,0
10,2022-02-16T21:00:09,2022-02-16T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220216210009_20220216220000.mp4,2022-02-16 21:00:09,2022-02-16 22:00:00,2022-02-16,21,0
10,2022-02-17T10:00:09,2022-02-17T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220217100009_20220217110009.mp4,2022-02-17 10:00:09,2022-02-17 11:00:09,2022-02-17,10,0
1,2022-02-20T18:00:00,2022-02-20T19:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220220180000_20220220190000.mp4,2022-02-20 18:00:00,2022-02-20 19:00:00,2022-02-20,18,0
2,2022-02-17T14:00:01,2022-02-17T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217140001_20220217150001.mp4,2022-02-17 14:00:01,2022-02-17 15:00:01,2022-02-17,14,0
1,2022-02-16T19:00:00,2022-02-16T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220216190000_20220216200000.mp4,2022-02-16 19:00:00,2022-02-16 20:00:00,2022-02-16,19,0
2,2022-02-21T06:00:00,2022-02-21T07:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221060000_20220221070001.mp4,2022-02-21 06:00:00,2022-02-21 07:00:01,2022-02-21,6,0
9,2022-02-19T11:40:59,2022-02-19T13:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220219114059_20220219130008.mp4,2022-02-19 11:40:59,2022-02-19 13:00:08,2022-02-19,11,40
1,2022-02-21T18:00:00,2022-02-21T19:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220221180000_20220221190000.mp4,2022-02-21 18:00:00,2022-02-21 19:00:00,2022-02-21,18,0
10,2022-02-17T21:00:09,2022-02-17T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220217210009_20220217220000.mp4,2022-02-17 21:00:09,2022-02-17 22:00:00,2022-02-17,21,0
9,2022-02-20T14:00:08,2022-02-20T15:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220220140008_20220220150008.mp4,2022-02-20 14:00:08,2022-02-20 15:00:08,2022-02-20,14,0
2,2022-02-20T06:00:00,2022-02-20T07:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220220060000_20220220070001.mp4,2022-02-20 06:00:00,2022-02-20 07:00:01,2022-02-20,6,0
1,2022-02-16T11:00:00,2022-02-16T11:40:54,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220216110000_20220216114054.mp4,2022-02-16 11:00:00,2022-02-16 11:40:54,2022-02-16,11,0
1,2022-02-17T19:00:00,2022-02-17T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220217190000_20220217200000.mp4,2022-02-17 19:00:00,2022-02-17 20:00:00,2022-02-17,19,0
2,2022-02-16T14:00:01,2022-02-16T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220216140001_20220216150001.mp4,2022-02-16 14:00:01,2022-02-16 15:00:01,2022-02-16,14,0
1,2022-02-18T14:00:00,2022-02-18T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220218140000_20220218150000.mp4,2022-02-18 14:00:00,2022-02-18 15:00:00,2022-02-18,14,0
9,2022-02-17T15:00:08,2022-02-17T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220217150008_20220217160008.mp4,2022-02-17 15:00:08,2022-02-17 16:00:08,2022-02-17,15,0
9,2022-02-19T18:00:08,2022-02-19T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220219180008_20220219190008.mp4,2022-02-19 18:00:08,2022-02-19 19:00:08,2022-02-19,18,0
2,2022-02-19T19:00:01,2022-02-19T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220219190001_20220219200001.mp4,2022-02-19 19:00:01,2022-02-19 20:00:01,2022-02-19,19,0
10,2022-02-17T07:00:09,2022-02-17T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220217070009_20220217080009.mp4,2022-02-17 07:00:09,2022-02-17 08:00:09,2022-02-17,7,0
10,2022-02-21T11:00:09,2022-02-21T12:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220221110009_20220221120009.mp4,2022-02-21 11:00:09,2022-02-21 12:00:09,2022-02-21,11,0
2,2022-02-21T15:00:01,2022-02-21T16:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221150001_20220221160001.mp4,2022-02-21 15:00:01,2022-02-21 16:00:01,2022-02-21,15,0
1,2022-02-19T11:40:59,2022-02-19T13:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220219114059_20220219130000.mp4,2022-02-19 11:40:59,2022-02-19 13:00:00,2022-02-19,11,40
9,2022-02-18T18:00:08,2022-02-18T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220218180008_20220218190008.mp4,2022-02-18 18:00:08,2022-02-18 19:00:08,2022-02-18,18,0
2,2022-02-18T19:00:01,2022-02-18T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218190001_20220218200001.mp4,2022-02-18 19:00:01,2022-02-18 20:00:01,2022-02-18,19,0
1,2022-02-19T14:00:00,2022-02-19T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220219140000_20220219150000.mp4,2022-02-19 14:00:00,2022-02-19 15:00:00,2022-02-19,14,0
9,2022-02-16T15:00:08,2022-02-16T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220216150008_20220216160008.mp4,2022-02-16 15:00:08,2022-02-16 16:00:08,2022-02-16,15,0
2,2022-02-20T15:00:01,2022-02-20T16:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220220150001_20220220160001.mp4,2022-02-20 15:00:01,2022-02-20 16:00:01,2022-02-20,15,0
10,2022-02-19T10:00:09,2022-02-19T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219100009_20220219110009.mp4,2022-02-19 10:00:09,2022-02-19 11:00:09,2022-02-19,10,0
10,2022-02-18T21:00:09,2022-02-18T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220218210009_20220218220000.mp4,2022-02-18 21:00:09,2022-02-18 22:00:00,2022-02-18,21,0
1,2022-02-20T15:00:00,2022-02-20T16:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220220150000_20220220160000.mp4,2022-02-20 15:00:00,2022-02-20 16:00:00,2022-02-20,15,0
2,2022-02-18T11:40:58,2022-02-18T13:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,2022-02-18 11:40:58,2022-02-18 13:00:01,2022-02-18,11,40
1,2022-02-18T19:00:00,2022-02-18T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220218190000_20220218200000.mp4,2022-02-18 19:00:00,2022-02-18 20:00:00,2022-02-18,19,0
10,2022-02-20T20:00:09,2022-02-20T21:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220220200009_20220220210009.mp4,2022-02-20 20:00:09,2022-02-20 21:00:09,2022-02-20,20,0
2,2022-02-19T14:00:01,2022-02-19T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220219140001_20220219150001.mp4,2022-02-19 14:00:01,2022-02-19 15:00:01,2022-02-19,14,0
1,2022-02-21T15:00:00,2022-02-21T16:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220221150000_20220221160000.mp4,2022-02-21 15:00:00,2022-02-21 16:00:00,2022-02-21,15,0
10,2022-02-18T10:00:09,2022-02-18T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220218100009_20220218110009.mp4,2022-02-18 10:00:09,2022-02-18 11:00:09,2022-02-18,10,0
10,2022-02-19T21:00:09,2022-02-19T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219210009_20220219220000.mp4,2022-02-19 21:00:09,2022-02-19 22:00:00,2022-02-19,21,0
10,2022-02-21T20:00:09,2022-02-21T21:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220221200009_20220221210009.mp4,2022-02-21 20:00:09,2022-02-21 21:00:09,2022-02-21,20,0
2,2022-02-18T14:00:01,2022-02-18T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218140001_20220218150001.mp4,2022-02-18 14:00:01,2022-02-18 15:00:01,2022-02-18,14,0
1,2022-02-19T19:00:00,2022-02-19T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220219190000_20220219200000.mp4,2022-02-19 19:00:00,2022-02-19 20:00:00,2022-02-19,19,0
9,2022-02-20T17:00:08,2022-02-20T18:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220220170008_20220220180008.mp4,2022-02-20 17:00:08,2022-02-20 18:00:08,2022-02-20,17,0
10,2022-02-19T11:00:09,2022-02-19T11:29:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219110009_20220219112939.mp4,2022-02-19 11:00:09,2022-02-19 11:29:39,2022-02-19,11,0
10,2022-02-17T13:00:09,2022-02-17T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220217130009_20220217140009.mp4,2022-02-17 13:00:09,2022-02-17 14:00:09,2022-02-17,13,0
2,2022-02-16T17:00:01,2022-02-16T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220216170001_20220216180001.mp4,2022-02-16 17:00:01,2022-02-16 18:00:01,2022-02-16,17,0
9,2022-02-19T21:00:08,2022-02-19T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220219210008_20220219220000.mp4,2022-02-19 21:00:08,2022-02-19 22:00:00,2022-02-19,21,0
9,2022-02-21T17:00:08,2022-02-21T18:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220221170008_20220221180008.mp4,2022-02-21 17:00:08,2022-02-21 18:00:08,2022-02-21,17,0
9,2022-02-18T21:00:08,2022-02-18T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220218210008_20220218220000.mp4,2022-02-18 21:00:08,2022-02-18 22:00:00,2022-02-18,21,0
10,2022-02-16T13:00:09,2022-02-16T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220216130009_20220216140009.mp4,2022-02-16 13:00:09,2022-02-16 14:00:09,2022-02-16,13,0
2,2022-02-17T17:00:01,2022-02-17T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217170001_20220217180001.mp4,2022-02-17 17:00:01,2022-02-17 18:00:01,2022-02-17,17,0
1,2022-02-17T17:00:00,2022-02-17T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220217170000_20220217180000.mp4,2022-02-17 17:00:00,2022-02-17 18:00:00,2022-02-17,17,0
9,2022-02-19T16:00:08,2022-02-19T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220219160008_20220219170008.mp4,2022-02-19 16:00:08,2022-02-19 17:00:08,2022-02-19,16,0
